,City,Lat,Lng
106,Summit,41.1167,-81.5332
107,Tucson,32.2217,-110.9265
108,Maricopa,33.0581,-112.0476
109,Surprise,33.6306,-112.3332
110,Henderson,36.0397,-114.9819
111,Flagstaff,35.1981,-111.6513
112,Croton-on-Hudson,41.2084,-73.8913
113,Oak Park,41.885,-87.7845
114,Shingle Springs,38.6657,-120.926
115,Junction City,39.0286,-96.8314
116,Windham,41.8334,-72.0001
117,Milford,41.2223,-73.0565
118,Kinston,35.2627,-77.5816
119,Philadelphia,39.9523,-75.1638
120,Arrondissement de Bayonne,43.3333,-1.4167
121,Lake George,38.9804,-105.3584
122,Ormond Beach,29.2858,-81.0559
123,Overland,38.7012,-90.3623
124,Susanville,40.4163,-120.653
125,Northport,33.229,-87.5772
126,Mulberry,27.8953,-81.9734
127,Cumming,34.2073,-84.1402
128,Delhi,28.6667,77.2167
129,West Islip,40.7062,-73.3062
130,Paris,48.8534,2.3488
131,Wantagh,40.6837,-73.5101
132,Loomis,38.8213,-121.193
133,Chatham,51.3789,0.5279
134,Yukon,35.5067,-97.7625
135,Menomonie,44.8755,-91.9193
136,Mountain Ranch,38.2282,-120.5408
137,Visalia,36.3302,-119.2921
138,Prescott Valley,34.5894,-112.3252
139,Brentwood,40.7812,-73.2462
140,Big Bear,34.2611,-116.845
141,Upland,34.0975,-117.6484
142,Auberry,37.0808,-119.4854
143,Buckeye,33.3703,-112.5838
144,Las Vegas,36.175,-115.1372
145,Phoenix,33.4484,-112.074
146,Norwalk,33.9022,-118.0817
147,Annapolis,38.9785,-76.4922
148,Loves Park,42.32,-89.0582
149,Tumwater,47.0073,-122.9093
150,Gilbert,33.3528,-111.789
151,Santa Clarita,34.3917,-118.5426
152,Queen Creek,33.2487,-111.6343
153,Cave Creek,33.8333,-111.9508
154,Pinole,38.0044,-122.2989
155,Mesa,33.4223,-111.8226
156,Kissimmee,28.3047,-81.4167
157,Paulden,34.8856,-112.4682
158,Alafaya,28.5641,-81.2114
159,Carlisle,40.2015,-77.1889
160,Bartow,27.8964,-81.8431
161,New Cumberland,40.2323,-76.8847
162,Los Altos,37.3852,-122.1141
163,Dundalk,39.2507,-76.5205
164,Owings Mills,39.4196,-76.7803
165,Manteca,37.7974,-121.216
166,Helena,46.5927,-112.0361
167,Glendale,33.5387,-112.186
168,Springfield,37.2153,-93.2982
169,El Paso,31.8001,-106.2005
170,Glen Rose,32.2346,-97.7553
171,Hurricane,37.1753,-113.2899
172,Schaumburg,42.0334,-88.0834
173,Lake Placid,44.2795,-73.9799
174,Denver,39.7392,-104.9847
175,Chicago,41.85,-87.65
176,Hugo,45.16,-92.9933
177,Gerlach,53.0619,18.8325
178,Atlanta,33.749,-84.388
179,Comer,34.0637,-83.1254
180,Bozeman,45.6796,-111.0386
181,El Dorado Hills,38.6857,-121.0822
182,Bühl,48.7,8.15
183,Raleigh,35.7721,-78.6386
184,Gastonia,35.2621,-81.1873
185,Boston,42.3584,-71.0598
186,Sarasota,27.167,-82.3332
187,Batesburg-Leesville,33.9101,-81.5373
188,White Rock,49.0164,-122.8026
189,Smithton,-40.8333,145.1167
190,Page,36.9147,-111.4558
191,Honolulu,21.3069,-157.8583
192,Otto,41.0473,-87.8912
193,Lansing,42.7325,-84.5555
194,Madison,34.7334,-86.5667
195,Centerton,36.3598,-94.2852
196,Levittown,40.1551,-74.8288
197,Norfolk,42.1668,-71.2495
198,Redmond,47.674,-122.1215
199,Saint Petersburg,59.8944,30.2642
200,Bolivar,37.6145,-93.4105
201,Parlier,36.6116,-119.5271
202,Cody,44.5263,-109.0565
203,Lake City,30.1897,-82.6393
204,Ashwaubenon,44.4822,-88.0701
205,Lincolnton,35.4737,-81.2545
206,Pomona,34.0553,-117.7523
207,York,40.1254,-77.0
208,Bellingham,48.7595,-122.4882
209,Hilton,43.2881,-77.7933
210,Niagara Falls,43.1001,-79.0663
211,Jamestown,42.097,-79.2353
212,Clewiston,26.7542,-80.9337
213,Allegany,42.0901,-78.4942
214,Perris,33.7825,-117.2287
215,Mesquite,32.7668,-96.5992
216,Scottsdale,33.5092,-111.899
217,Louisville,38.2542,-85.7594
218,Francis,40.6105,-111.2807
219,Lewisville,33.0462,-96.9942
220,Taylorsville,40.6677,-111.9388
221,St. Cloud,28.2499,-81.2839
222,Mountain View,37.3861,-122.0838
223,Vail,32.0479,-110.712
224,Eagle Mountain,40.3141,-112.0069
225,Goshen,41.5823,-85.8344
226,Bradenton,27.4989,-82.5748
227,Clovis,36.8252,-119.7029
228,Fort Wayne,41.1306,-85.1289
229,Alpharetta,34.0754,-84.2941
230,Broomfield,39.9205,-105.0866
231,Mathiston,33.5401,-89.1242
232,Lafayette,30.2335,-92.0668
233,Clayton,33.5335,-84.3666
234,Noblesville,40.0456,-86.0086
235,Greenfield,42.9614,-88.0126
236,Detroit,42.3314,-83.0458
237,Ann Arbor,42.2776,-83.7409
238,Lavínia,-21.1683,-51.0397
239,La Goulette,36.8181,10.305
240,Bullhead City,35.1478,-114.5683
241,Malibu,34.005,-118.8101
242,Moapa Valley,36.5805,-114.4703
243,Morgan Hill,37.1305,-121.6544
244,Wittmann,47.9866,15.8265
245,Barstow,34.8986,-117.0228
246,Cliff,37.1687,-89.7884
247,Rioverde,21.9333,-99.9833
248,Morristown,36.214,-83.2949
249,Lakeland,28.0395,-81.9498
250,Cleveland,41.4995,-81.6954
251,Scranton,41.409,-75.6624
252,Capitan,33.5454,-105.5722
253,Charter Township of Clinton,42.587,-82.9199
254,Farmersville,36.2977,-119.2068
255,Trenton,40.217,-74.7429
256,Suwanee,34.0515,-84.0713
257,Lebanon,36.2081,-86.2911
258,Tice,26.6748,-81.8151
259,Londonderry,54.9981,-7.3093
260,Bourne,52.7667,-0.3833
261,Atlantic Beach,30.3344,-81.3987
262,Orleans,30.0335,-89.9501
263,Avon,41.4517,-82.0354
264,Dennis,41.7354,-70.1939
265,Longview,32.5007,-94.7405
266,Willsboro,44.3575,-73.3921
267,Goodyear,33.4353,-112.3582
268,Marineland,29.6697,-81.2138
269,Schenectady,42.8334,-74.0829
270,Captain Cook,19.4969,-155.9217
271,Sweetwater,25.7634,-80.3731
272,Reynoldsburg,39.9548,-82.8121
273,Munfordville,37.2723,-85.8911
274,Brookings,44.3114,-96.7984
275,Indianapolis,39.7684,-86.158
276,Cove City,35.1874,-77.3208
277,Painesville,41.7245,-81.2457
278,Youngsville,30.0996,-91.9901
279,Morgantown,39.6295,-79.9559
280,Rancho Cordova,38.5891,-121.3027
281,Coeur d'Alene,47.6777,-116.7805
282,Crooks,43.6647,-96.8109
283,St Louis,38.6273,-90.1979
284,Clark Fork,48.1452,-116.1757
285,Charter Township of Clinton,42.587,-82.9199
286,North Bethesda,39.0446,-77.1189
287,Bremen,53.0752,8.8078
288,Maxton,34.7352,-79.3489
289,Shady Cove,42.6107,-122.8125
290,Parma,44.8027,10.329
291,Zephyrhills,28.2336,-82.1812
292,Fort Collins,40.5853,-105.0844
293,West Des Moines,41.572,-93.7453
294,Mount Gilead,40.5492,-82.8274
295,Matagorda,28.8503,-95.9502
296,Wilsonville,45.2998,-122.7737
297,Billings Metropolitan Area,45.7833,-108.5007
298,Haymarket,-33.8787,151.2053
299,Kalamazoo,42.2506,-85.55
300,Groveport,39.8784,-82.8838
301,Gulf Shores,30.246,-87.7008
302,King of Prussia,40.0893,-75.396
303,Nottingham,52.9536,-1.1505
304,Hollister,36.8525,-121.4016
305,Indio,33.7206,-116.2156
306,Yucca,34.7992,-85.8066
307,Oro Valley,32.3909,-110.9665
308,Royal Palm Beach,26.7084,-80.2306
309,Florence,43.7667,11.25
310,Tulsa,36.1001,-95.9003
311,Navarre,30.4016,-86.8636
312,Refugio,28.3336,-97.1669
313,Seaside,36.6111,-121.8516
314,Benton,36.3334,-94.3335
315,Petaluma,38.2324,-122.6367
316,Des Peres,38.6009,-90.4329
317,Toledo,39.8333,-4.0
318,Youngstown,41.0998,-80.6495
319,Palm Springs,33.8303,-116.5453
320,Woodsboro,28.2383,-97.32
321,Dos Palos,36.9861,-120.6266
322,White Sands,32.3809,-106.4794
323,Winder,33.9926,-83.7202
324,Duson,30.2358,-92.1854
325,Mammoth Lakes,37.6485,-118.9721
326,Bulverde,29.7438,-98.4531
327,Danvers,42.5751,-70.9301
328,Santa Rosa,14.3122,121.1114
329,Lakeport,39.043,-122.9158
330,Pembroke Pines,26.0032,-80.2239
331,Baltimore,39.2904,-76.6122
332,Garland,32.9126,-96.6389
333,Ellensburg,46.9965,-120.5479
334,Fort Worth,32.7254,-97.3208
335,Alabaster,33.2443,-86.8164
336,Freeport,40.6576,-73.5832
337,New Carlisle,39.9362,-84.0255
338,Seagoville,32.6396,-96.5383
339,New Castle,41.0037,-80.347
340,Lakeview,42.432,-75.8655
341,Stowe,40.2526,-75.6774
342,Bowling Green,36.9903,-86.4436
343,Coudersport,41.7748,-78.0206
344,Cape Coral,26.5629,-81.9495
345,Spring Hill,28.4769,-82.5255
346,Boulder City,35.9786,-114.8325
347,Grand Canyon Village,36.0464,-112.1541
348,Muncie,40.1934,-85.3864
349,Keokuk,40.3973,-91.3849
350,Corte Madera,37.9255,-122.5275
351,Arthur,39.7148,-88.4723
352,Clarendon,34.9378,-100.8882
353,Fayetteville,35.0527,-78.8784
354,Cocoa Beach,28.32,-80.6076
355,Benbrook,32.6732,-97.4606
356,McCalla,33.3062,-87.0242
357,Nowata,36.7006,-95.638
358,Punta Gorda,26.9298,-82.0454
359,Geneva,41.8875,-88.3054
360,Lancaster,40.2504,-76.2499
361,Bluffton,32.2371,-80.8604
362,Dallas,32.7668,-96.7836
363,Gravelles,46.1192,5.3459
364,Muscle Shoals,34.7448,-87.6675
365,Apex,35.7327,-78.8503
366,Ottumwa,41.02,-92.4113
367,Murfreesboro,35.8456,-86.3903
368,Middleburg,30.0689,-81.8604
369,Half Moon Bay,37.4636,-122.4286
370,Vicksburg,32.3526,-90.8779
371,Concord,37.978,-122.0311
372,Mooresville,35.5849,-80.8101
373,Johnson City,36.3134,-82.3535
374,Virginia Beach,36.8529,-75.978
375,Muncy,41.2056,-76.7855
376,Timonium,39.4371,-76.6197
377,Pepperell,42.6659,-71.5884
378,Meridian,43.6121,-116.3915
379,Hohenwald,35.5479,-87.552
380,Altadena,34.1897,-118.1312
381,Delray Beach,26.4615,-80.0728
382,Stamford,41.0534,-73.5387
383,Chuckey,36.2159,-82.6882
384,Corrales,35.2378,-106.6067
385,Woodward,36.4337,-99.3904
386,Artesian,46.5521,-120.3545
387,Rigby,43.6724,-111.915
388,Copperas Cove,31.1241,-97.9031
389,Houston,29.7633,-95.3633
390,Leander,30.5788,-97.8531
391,Port Aransas,27.8339,-97.0611
392,Whitney,36.0708,-115.0842
393,Rusk,31.796,-95.1502
394,Waco,31.5493,-97.1467
395,Round Top,36.0048,-86.0447
396,Austin,30.2672,-97.7431
397,Weare,43.0948,-71.7306
398,Roeland Park,39.0375,-94.6322
399,Katy,29.7858,-95.8244
400,Temple,31.0982,-97.3428
401,Lawrenceville,33.9562,-83.988
402,Wheeler,35.4453,-100.271
403,Orland,39.7474,-122.1964
404,Oak Hill,37.9723,-81.1487
405,Hudson,40.7168,-74.0663
406,Jacksboro,33.2184,-98.1587
407,St. George,45.1265,-66.8314
408,Oliver Springs,36.0445,-84.3444
409,Bapchule,33.1364,-111.8732
410,Centralia,46.7162,-122.9543
411,Surf City,34.4271,-77.5461
412,Williamstown,39.6862,-74.9952
413,Mattoon,39.4831,-88.3728
414,Whitmore Lake,42.4395,-83.7438
415,Albuquerque,35.0845,-106.6511
416,Provo,40.2338,-111.6585
417,Oak Harbor,48.2932,-122.6432
418,Millville,39.4021,-75.0393
419,Palm Desert,33.7222,-116.3745
420,Reading,51.4562,-0.9711
421,Leicester,52.6386,-1.1317
422,Carrizozo,33.6417,-105.8772
423,Ironton,38.5368,-82.6829
424,Daytona Beach,29.2108,-81.0228
425,Cincinnati,39.162,-84.4569
426,Largo,27.9095,-82.7873
427,Bainbridge Island,47.6262,-122.5212
428,Pasco,28.292,-82.4165
429,Oconomowoc,43.1117,-88.4993
430,Cedar Rapids,42.0083,-91.6441
431,Harwinton,41.7712,-73.0598
432,Plymouth,41.8334,-70.8328
433,Kettle Falls,48.6107,-118.0558
434,Idaho Falls,43.4666,-112.0341
435,Rochester,43.1548,-77.6156
436,Waynesville,35.4887,-82.9887
437,Twin Falls,42.3505,-114.6445
438,Platteville,42.7342,-90.4785
439,Fort Smith,35.3859,-94.3986
440,Oscoda,44.4203,-83.3308
441,Hopewell,37.3043,-77.2872
442,Hermon,44.8101,-68.9134
443,St. Clair Shores,42.497,-82.8888
444,Redondo Beach,33.8492,-118.3884
445,Laguardo,36.2964,-86.4436
446,Santa Maria,-29.6842,-53.8069
447,San Diego,32.7153,-117.1573
448,El Monte,34.0686,-118.0276
449,Minneapolis,44.98,-93.2638
450,Jupiter,26.9342,-80.0942
451,Thornton,39.868,-104.9719
452,Solvang,34.5958,-120.1377
453,Talbot,-37.1667,143.7
454,Sioux Falls,43.55,-96.7003
455,Tinley Park,41.5734,-87.7845
456,West Fairlee,43.9093,-72.2633
457,Locust Valley,40.8759,-73.5971
458,Lowville,43.7867,-75.4919
459,Harlingen,26.1906,-97.6961
460,Pensacola,30.4213,-87.2169
461,Tampa,27.9475,-82.4584
462,Ocean Shores,46.9737,-124.1563
463,Kansas City,39.0997,-94.5786
464,Fairmont,39.4851,-80.1426
465,Mount Vernon,40.9126,-73.8371
466,Johnston,35.5335,-78.3997
467,Santa Barbara,34.7333,-120.0343
468,Eau Claire,44.8114,-91.4985
469,Oxnard,34.1975,-119.177
470,Owasso,36.2695,-95.8547
471,Pueblo West,38.35,-104.7227
472,Littleton,39.6133,-105.0166
473,Westminster,39.8367,-105.0372
474,Wheat Ridge,39.7661,-105.0772
475,Vero Beach,27.6386,-80.3973
476,Santa Fe,-31.6333,-60.7
477,Midland,31.9974,-102.0779
478,Lubbock,33.6001,-101.8338
479,Weston,26.1004,-80.3998
480,Pampa,35.5362,-100.9599
481,Loveland,40.3978,-105.075
482,Canby,45.2629,-122.6926
483,Amarillo,35.222,-101.8313
484,Stillwater,36.1156,-97.0584
485,Sanford,28.8006,-81.2731
486,Anaheim,33.8353,-117.9145
487,Waynesburg,39.8965,-80.1792
488,Patchogue,40.7657,-73.0151
489,Lauderhill,26.1404,-80.2134
490,Fairport Harbor,41.75,-81.274
491,Ashburn,39.0437,-77.4875
492,Altamonte Springs,28.6611,-81.3656
493,Bakersfield,35.3733,-119.0187
494,Inglewood,33.9617,-118.3531
495,Endicott,42.0984,-76.0494
496,El Centro,32.792,-115.563
497,Beckley,37.7782,-81.1882
498,Long Beach,33.767,-118.1892
499,Downers Grove,41.8089,-88.0112
500,Burgdorf,47.059,7.6279
501,Scandinavia,44.4616,-89.1493
502,Berrien Center,41.9567,-86.2767
503,Waukee,41.6117,-93.8852
504,Blanco,30.098,-98.4214
505,Amado,31.7079,-111.0645
506,Pratt,37.6439,-98.7376
507,Neosho,36.869,-94.368
508,Westerville,40.1262,-82.9291
509,Felton,37.0513,-122.0733
510,Manitowoc,44.0667,-87.8001
511,Holiday,28.1878,-82.7395
512,Escondido,33.1192,-117.0864
513,Greene,37.2667,-93.3502
514,Draper,40.5247,-111.8638
515,Marion,39.7684,-86.1555
516,Katonah,41.259,-73.6854
517,Columbus,39.9612,-82.9988
518,Pearl City,21.3972,-157.9733
519,Kamiah,46.2271,-116.0293
520,Tazewell,40.5334,-89.5501
521,DeFuniak Springs,30.721,-86.1152
522,Sterling Heights,42.5803,-83.0302
523,Oakboro,35.2257,-80.3289
524,Truth or Consequences,33.1284,-107.2528
525,Broken Arrow,36.0526,-95.7908
526,Suffolk,40.8668,-72.7996
527,Shawnee,39.05,-95.7669
528,Aubrey,33.3043,-96.9861
529,Lumberton,34.6182,-79.0086
530,Fremont,37.5483,-121.9886
531,Easthampton,42.2668,-72.669
532,Deerfield Beach,26.3184,-80.0998
533,Evansville,37.9748,-87.5558
534,Pine Bluff,34.2284,-92.0032
535,Costa Mesa,33.6411,-117.9187
536,Owego,42.1034,-76.2622
537,Hartland,43.105,-88.342
538,Antelope,38.7082,-121.3299
539,Albany,42.6001,-73.9662
540,Cottondale,33.1896,-87.4517
541,Hilliard,40.0334,-83.1582
542,Manawa,44.4644,-88.9198
543,Rockford,42.2711,-89.094
544,Santa Monica,34.0195,-118.4912
545,Rachel,39.5184,-80.3037
546,Stateline,46.001,-118.4144
547,Fairbanks,64.8378,-147.7164
548,Graham,47.0529,-122.2943
549,Unionville,35.0874,-80.509
550,Shepherdsville,37.9884,-85.7158
551,Greenville,35.6127,-77.3663
552,Decoy,37.4957,-83.0941
553,Paramount,33.8895,-118.1598
554,Forest Hill,32.6721,-97.2692
555,Falls Church,38.8823,-77.1711
556,Worcester,42.3334,-71.8328
557,Kensington,-33.9167,151.2167
558,Petersburg,37.2279,-77.4019
559,Eastham,41.8301,-69.9739
560,South Lebanon,39.3709,-84.2133
561,Cambridge City,39.8126,-85.1716
562,Peabody,42.5279,-70.9287
563,Laguna Niguel,33.5225,-117.7076
564,Potomac Falls,39.0134,-77.2305
565,Columbia,34.0007,-81.0348
566,Guilford,36.0668,-79.7998
567,Toms River,39.9537,-74.1979
568,Oxford,51.7522,-1.256
569,De Witt,41.8234,-90.5382
570,Potsdam,52.3989,13.0657
571,La Mesa,32.7678,-117.0231
572,Chesterfield,37.3835,-77.5997
573,Somers,42.6403,-87.9104
574,Boscawen,43.3151,-71.6209
575,Hanford,36.3275,-119.6457
576,Simpsonville,34.7371,-82.2543
577,Auburn,47.3073,-122.2284
578,Monroeville,40.4212,-79.7881
579,Argyle,33.1212,-97.1834
580,Charlemont,42.6279,-72.8698
581,Guangzhou,23.1167,113.25
582,Vermontville,42.6289,-85.0242
583,Brown Deer,43.1633,-87.9645
584,Buckner,38.3837,-85.44
585,Longmont,40.1672,-105.1019
586,Waukegan,42.3636,-87.8448
587,Scotts Valley,37.0511,-122.0147
588,Wasilla,61.5814,-149.4394
589,Stratford,41.1845,-73.1332
590,Moab,38.5733,-109.5498
591,Ozona,30.7102,-101.2007
592,Wolfsville,39.5743,-77.5505
593,Fultonville,42.9479,-74.3704
594,Chula Vista,32.64,-117.0842
595,Bow,43.1331,-71.5491
596,Tysons,38.9186,-77.2315
597,Pleasant View,41.3183,-111.9922
598,Atascadero,35.4894,-120.6707
599,Biddeford,43.4926,-70.4534
600,Hermosa Beach,33.8622,-118.3995
601,Blue Ash,39.232,-84.3783
602,Oakdale,44.963,-92.9649
603,Cicero,41.8456,-87.7539
604,Harrisburg,40.2737,-76.8844
605,Brandon,27.9378,-82.2859
606,Stockbridge,33.5443,-84.2338
607,La Grange,33.0393,-85.0313
608,Conroe,30.3119,-95.456
609,Zebulon,35.8243,-78.3147
610,Thetford,52.4167,0.75
611,Anson,34.9835,-80.0998
612,Dublin,37.7021,-121.9358
613,Lamar,33.6668,-95.5836
614,Reedville,45.4976,-122.9023
615,Clendenin,38.4887,-81.3482
616,Amesbury,42.8584,-70.9301
617,Montpelier,44.2601,-72.5754
618,Sterling,39.0062,-77.4286
619,Hoquiam,46.9809,-123.8893
620,Arvada,39.8028,-105.0875
621,Caledonia,42.8078,-87.9242
622,Dover-Foxcroft,45.1834,-69.227
623,Queens,40.7498,-73.7976
624,Narrowsburg,41.6084,-75.0604
625,Comanche,31.8974,-98.6037
626,Colton,34.0739,-117.3137
627,Naples,40.8333,14.25
628,Gallatin,45.6666,-111.2008
629,Pompano Beach,26.2379,-80.1248
630,Mill Creek,47.8601,-122.2043
631,Waverly,42.7392,-84.6208
632,Gridley,39.3638,-121.6936
633,Deming,32.2687,-107.7586
634,Greeley,40.4233,-104.7091
635,Albert Lea,43.648,-93.3683
636,Texarkana,33.4251,-94.0477
637,Surry,44.4959,-68.5017
638,La Salle,41.3334,-89.0918
639,Crestline,34.242,-117.2856
640,Spotsylvania Courthouse,38.1979,-77.5878
641,Putney,31.4702,-84.1177
642,Encinitas,33.037,-117.292
643,Hubertus,52.2309,11.7986
644,San Jose,37.3394,-121.895
645,Lake Forest,33.647,-117.6892
646,Palm Beach,26.6503,-80.4498
647,Lake Elsinore,33.6681,-117.3273
648,Southport,53.6478,-3.0065
649,Garden Valley,38.8541,-120.8594
650,Osprey,27.1962,-82.4904
651,Woodbridge,40.5576,-74.2846
652,Glen Aubrey,42.2587,-76.0094
653,Texas City,29.3838,-94.9027
654,Fort Morgan,40.2503,-103.8
655,Greenwich,41.0265,-73.6285
656,Farmingdale,40.7326,-73.4454
657,Melrose,42.4584,-71.0662
658,Frederick,39.4668,-77.3997
659,Essington,52.6291,-2.0577
660,New Bern,35.1085,-77.0441
661,Crestview,30.7621,-86.5705
662,Yonkers,40.9312,-73.8988
663,Norwich,52.6278,1.2983
664,Searsport,44.4584,-68.9242
665,Worthington,40.0931,-83.018
666,Hondomachi-hondo,32.45,130.2
667,Haltom City,32.7996,-97.2692
668,Monticello,45.3055,-93.7941
669,Pine City,45.8261,-92.9685
670,Damon,29.2905,-95.7347
671,Jesup,31.6074,-81.8854
672,Easton,40.6884,-75.2207
673,Sikeston,36.8767,-89.5879
674,Enterprise,36.0252,-115.2419
675,Orange,33.7,-117.7675
676,Chalfont,40.2884,-75.2091
677,Naugatuck,41.4859,-73.0507
678,Holly,42.792,-83.6277
679,Ithaca,42.4406,-76.4966
680,Travelers Rest,34.9676,-82.4435
681,Maywood,33.9867,-118.1853
682,West Grove,39.822,-75.8274
683,Grahamsville,38.9587,-82.7093
684,Portage,41.1667,-81.1998
685,Semmes,30.7782,-88.2592
686,Hedgesville,39.5534,-77.995
687,Parkersburg,39.2667,-81.5615
688,Surfside Beach,33.606,-78.9731
689,Weyers Cave,38.2885,-78.9131
690,Shelley,53.6,-1.6833
691,Hébert,49.3861,-1.2102
692,Marion Oaks,29.0086,-82.1831
693,Ladson,32.9857,-80.1098
694,Wake Forest,35.9799,-78.5097
695,Cambridge,43.3601,-80.3127
696,Windsor Locks,41.9293,-72.6273
697,Macon,39.8667,-88.9668
698,Rector,36.2631,-90.2926
699,Wilkes-Barre,41.2459,-75.8813
700,Jewett,31.3616,-96.1441
701,Mayflower,34.957,-92.4274
702,Gunter,32.8687,-95.6297
703,McKinney,33.1976,-96.6153
704,Norman,35.2226,-97.4395
705,Gun Barrel City,32.3346,-96.1514
706,Natchitoches,31.7668,-93.1335
707,Sherwood,34.8151,-92.2243
708,Little Rock,34.7465,-92.2896
709,Athens,37.9795,23.7162
710,Grosse Pointe Farms,42.4092,-82.8919
711,Roseburg,43.2165,-123.3417
712,Ogden,41.223,-111.9738
713,Bailey,45.6334,-66.5822
714,Quartzsite,33.6639,-114.23
715,Cohocton,42.5023,-77.5072
716,Greensboro,36.0726,-79.792
717,Loudon,35.7328,-84.3338
718,Gainesville,29.6516,-82.3248
719,Elizabeth,40.664,-74.2107
720,Covington,39.0837,-84.5086
721,Marysville,48.0518,-122.1771
722,Port St. Lucie,27.2939,-80.3503
723,Lake Havasu City,34.4839,-114.3224
724,Newtown,-33.8984,151.1775
725,Richlandtown,40.4701,-75.3205
726,Aurora,39.7294,-104.8319
727,Eagle,43.6954,-116.354
728,Red Bluff,40.1785,-122.2358
729,Flagler,29.4586,-81.2915
730,Hartselle,34.4434,-86.9353
731,Lake Wales,27.9014,-81.5859
732,Broadway,38.6132,-78.7989
733,Muskego,42.9058,-88.139
734,Allentown,40.6084,-75.4902
735,Wesley Chapel,28.2397,-82.3279
736,Collinsville,38.6703,-89.9846
737,Boca Raton,26.3587,-80.0831
738,Humptulips,47.2329,-123.9593
739,Beaverton,45.4871,-122.8037
740,Diamond Bar,34.0286,-117.8103
741,Baraboo,43.4711,-89.7443
742,Missoula,47.0166,-113.8009
